GeoName,GMP,Yr,POP,Region
"Blacksburg-Christiansburg-Radford, VA (MSA)",4111,2002,0.158731997,North East
"Bloomington, IL (MSA)",7096,2002,0.156413252,North East
"Bloomington, IN (MSA)",3959,2002,0.134089754,North East
"Bloomsburg-Berwick, PA (MSA)",2357,2002,0.07569043,North East
"Boise City, ID (MSA)",17742,2002,0.484198461,North East
"Boston-Cambridge-Newton, MA-NH (MSA)",234894,2002,4.150950732,North East
"Boulder, CO (MSA)",13578,2002,0.269388727,North East
"Bowling Green, KY (MSA)",3587,2002,0.129461869,North East
"Bremerton-Silverdale, WA (MSA)",6578,2002,0.209817869,North East
"Bridgeport-Stamford-Norwalk, CT (MSA)",63297,2002,0.825372609,North East
"Brownsville-Harlingen, TX (MSA)",5378,2002,0.32021435,North East
"Brunswick, GA (MSA)",2482,2002,0.088706219,North East
"Buffalo-Cheektowaga-Niagara Falls, NY (MSA)",34843,2002,1.077696329,North East
"Burlington, NC (MSA)",3993,2002,0.125514727,North East
"Burlington-South Burlington, VT (MSA)",7940,2002,0.195595408,North East
"California-Lexington Park, MD (MSA)",2933,2002,0.079985819,North East
"Canton-Massillon, OH (MSA)",11410,2002,0.373266161,North East
"Cape Coral-Fort Myers, FL (MSA)",15078,2002,0.435541177,North East
"Cape Girardeau, MO-IL (MSA)",2585,2002,0.085803432,North East
"Carbondale-Marion, IL (MSA)",2831,2002,0.109397944,North East
"Carson City, NV (MSA)",2068,2002,0.049886621,North East
"Casper, WY (MSA)",3081,2002,0.046009796,North East
"Cedar Rapids, IA (MSA)",9338,2002,0.230955679,North East
"Chambersburg-Waynesboro, PA (MSA)",2735,2002,0.121544752,North East
"Champaign-Urbana, IL (MSA)",6489,2002,0.196875,North East
"Charleston, WV (MSA)",9259,2002,0.202852511,North East
"Charleston-North Charleston, SC (MSA)",18558,2002,0.514371241,North East
"Charlotte-Concord-Gastonia, NC-SC (MSA)",88896,2002,1.691613861,North East
"Charlottesville, VA (MSA)",6407,2002,0.178597313,North East
"Chattanooga, TN-GA (MSA)",16507,2002,0.449782016,North East
"Cheyenne, WY (MSA)",2909,2002,0.071935508,North East
"Chicago-Naperville-Elgin, IL-IN-WI (MSA)",412507,2002,8.47036961,North East
"Chico, CA (MSA)",4604,2002,0.190373801,North East
"Cincinnati, OH-KY-IN (MSA)",80577,2002,1.861373559,North East
"Clarksville, TN-KY (MSA)",5822,2002,0.199711855,North East
"Cleveland, TN (MSA)",2837,2002,0.100453226,North East
"Cleveland-Elyria, OH (MSA)",87477,2002,1.973848098,North East
"Coeur d'Alene, ID (MSA)",2693,2002,0.103840518,North East
"College Station-Bryan, TX (MSA)",4209,2002,0.170294546,North East
"Colorado Springs, CO (MSA)",18318,2002,0.518028336,North East
"Columbia, MO (MSA)",4516,2002,0.128113475,North East
"Columbia, SC (MSA)",22817,2002,0.609917134,North East
"Columbus, GA-AL (MSA)",8388,2002,0.257695853,North East
"Columbus, IN (MSA)",2954,2002,0.06905903,North East
"Columbus, OH (MSA)",75836,2002,1.605130593,North East
"Corpus Christi, TX (MSA)",11130,2002,0.333363285,North East
"Corvallis, OR (MSA)",2874,2002,0.08565553,North East
"Crestview-Fort Walton Beach-Destin, FL (MSA)",7669,2002,0.197522279,North East
"Cumberland, MD-WV (MSA)",1976,2002,0.092332134,North East
"Dallas-Fort Worth-Arlington, TX (MSA)",262271,2002,4.954773015,North East
"Dalton, GA (MSA)",4546,2002,0.122233874,North East
"Danville, IL (MSA)",1882,2002,0.077121665,North East
"Daphne-Fairhope-Foley, AL (MSA)",3417,2002,0.135498453,North East
"Davenport-Moline-Rock Island, IA-IL (MSA)",12426,2002,0.341495589,North East
"Dayton, OH (MSA)",28921,2002,0.752661028,North East
"Decatur, AL (MSA)",3481,2002,0.134953865,North East
"Decatur, IL (MSA)",4088,2002,0.106044099,North East
"Deltona-Daytona Beach-Ormond Beach, FL (MSA)",10481,2002,0.471840814,North East
"Denver-Aurora-Lakewood, CO (MSA)",114874,2002,2.065150562,North East
"Des Moines-West Des Moines, IA (MSA)",25332,2002,0.455357624,North East
"Detroit-Warren-Dearborn, MI (MSA)",189193,2002,4.215248535,North East
"Dothan, AL (MSA)",3463,2002,0.121735157,North East
"Dover, DE (MSA)",4335,2002,0.119497202,North East
"Dubuque, IA (MSA)",3121,2002,0.083200043,North East
"Duluth, MN-WI (MSA)",7761,2002,0.248989413,North East
"Durham-Chapel Hill, NC (MSA)",22778,2002,0.420832871,North East
"East Stroudsburg, PA (MSA)",3555,2002,0.136363636,North East
"Eau Claire, WI (MSA)",4535,2002,0.141608119,North East
"El Centro, CA (MSA)",3258,2002,0.13150884,North East
"Elizabethtown-Fort Knox, KY (MSA)",3560,2002,0.124227937,North East
"Elkhart-Goshen, IN (MSA)",8087,2002,0.183411957,North East
"Elmira, NY (MSA)",2120,2002,0.084398264,North East
"El Paso, TX (MSA)",19162,2002,0.634062407,North East
"Erie, PA (MSA)",7403,2002,0.256238967,North East
"Eugene, OR (MSA)",8808,2002,0.305176356,North East
"Evansville, IN-KY (MSA)",11718,2002,0.268379827,North East
"Fairbanks, AK (MSA)",3361,2002,0.07468391,North East
"Fargo, ND-MN (MSA)",7234,2002,0.165609762,North East
"Farmington, NM (MSA)",3412,2002,0.080299358,North East
"Fayetteville, NC (MSA)",10302,2002,0.299224491,North East
"Fayetteville-Springdale-Rogers, AR-MO (MSA)",11917,2002,0.339932111,North East
"Flagstaff, AZ (MSA)",3167,2002,0.109801338,North East
"Flint, MI (MSA)",12175,2002,0.427628113,North East
"Florence, SC (MSA)",5705,2002,0.180555116,North East
"Florence-Muscle Shoals, AL (MSA)",2790,2002,0.128122704,North East
"Fond du Lac, WI (MSA)",2951,2002,0.091814194,North East
"Fort Collins, CO (MSA)",8707,2002,0.248494535,North East
"Fort Smith, AR-OK (MSA)",7027,2002,0.238794305,North East
"Fort Wayne, IN (MSA)",14393,2002,0.374077347,North East
"Fresno, CA (MSA)",21753,2002,0.754238757,North East
"Gadsden, AL (MSA)",2036,2002,0.095002566,North East
"Gainesville, FL (MSA)",6725,2002,0.215593242,North East
"Gainesville, GA (MSA)",5136,2002,0.141312423,North East
"Gettysburg, PA (MSA)",1888,2002,0.086407323,North East
"Glens Falls, NY (MSA)",2818,2002,0.114664714,North East
"Goldsboro, NC (MSA)",3017,2002,0.104196166,North East
"Grand Forks, ND-MN (MSA)",2758,2002,0.086425169,North East
"Grand Island, NE (MSA)",2227,2002,0.071827125,North East
"Grand Junction, CO (MSA)",3117,2002,0.109722613,North East
"Grand Rapids-Wyoming, MI (MSA)",35922,2002,0.899241495,North East
"Grants Pass, OR (MSA)",1355,2002,0.072039981,North East
"Great Falls, MT (MSA)",2056,2002,0.070755042,North East
"Greeley, CO (MSA)",5262,2002,0.180973999,North East
"Green Bay, WI (MSA)",11621,2002,0.267919308,North East
"Greensboro-High Point, NC (MSA)",26567,2002,0.618225397,North East
"Greenville, NC (MSA)",4254,2002,0.12831418,North East
"Greenville-Anderson-Mauldin, SC (MSA)",24826,2002,0.696772383,North East
"Gulfport-Biloxi-Pascagoula, MS (MSA)",10472,2002,0.326047699,North East
"Hagerstown-Martinsburg, MD-WV (MSA)",5776,2002,0.199599143,North East
"Hammond, LA (MSA)",1806,2002,0.089967122,North East
"Hanford-Corcoran, CA (MSA)",2678,2002,0.119735313,North East
"Harrisburg-Carlisle, PA (MSA)",21564,2002,0.471632912,North East
"Harrisonburg, VA (MSA)",4441,2002,0.106770207,North East
"Hartford-West Hartford-East Hartford, CT (MSA)",57467,2002,1.074711999,North East
"Hattiesburg, MS (MSA)",3281,2002,0.115240069,North East
"Hickory-Lenoir-Morganton, NC (MSA)",10619,2002,0.329803093,North East
"Hilton Head Island-Bluffton-Beaufort, SC (MSA)",5711,2002,0.135174797,North East
"Hinesville, GA (MSA)",1816,2002,0.061733012,North East
"Homosassa Springs, FL (MSA)",2128,2002,0.111483655,North East
"Hot Springs, AR (MSA)",1993,2002,0.081453327,North East
"Houma-Thibodaux, LA (MSA)",5490,2002,0.163164621,North East
"Houston-The Woodlands-Sugar Land, TX (MSA)",231842,2002,3.881110218,North East
"Huntington-Ashland, WV-KY-OH (MSA)",8525,2002,0.313465215,North East
"Huntsville, AL (MSA)",13103,2002,0.336517965,North East
"Idaho Falls, ID (MSA)",3198,2002,0.098658029,North East
"Indianapolis-Carmel-Anderson, IN (MSA)",78039,2002,1.583294447,North East
"Iowa City, IA (MSA)",5059,2002,0.125003089,North East
"Ithaca, NY (MSA)",2878,2002,0.088114629,North East
"Jackson, MI (MSA)",4212,2002,0.149425287,North East
"Jackson, MS (MSA)",18025,2002,0.480666667,North East
"Jackson, TN (MSA)",3989,2002,0.113682351,North East
"Jacksonville, FL (MSA)",42313,2002,1.069860936,North East
"Jacksonville, NC (MSA)",3899,2002,0.129401613,North East
"Janesville-Beloit, WI (MSA)",4507,2002,0.146392958,North East
"Jefferson City, MO (MSA)",4350,2002,0.130040955,North East
"Johnson City, TN (MSA)",4247,2002,0.174093052,North East
"Johnstown, PA (MSA)",3060,2002,0.135506155,North East
"Jonesboro, AR (MSA)",2933,2002,0.101480866,North East
"Joplin, MO (MSA)",4181,2002,0.149289438,North East
"Kahului-Wailuku-Lahaina, HI (MSA)",4597,2002,0.123349791,North East
"Kalamazoo-Portage, MI (MSA)",10279,2002,0.297209773,North East
"Kankakee, IL (MSA)",2491,2002,0.095973801,North East
"Kansas City, MO-KS (MSA)",80595,2002,1.731996648,North East
"Kennewick-Richland, WA (MSA)",6490,2002,0.184926628,North East
"Killeen-Temple, TX (MSA)",8566,2002,0.295613763,North East
"Kingsport-Bristol-Bristol, TN-VA (MSA)",7442,2002,0.278028916,North East
"Kingston, NY (MSA)",3437,2002,0.164567872,North East
"Knoxville, TN (MSA)",24338,2002,0.713577858,North East
"Kokomo, IN (MSA)",3765,2002,0.089190534,North East
"La Crosse-Onalaska, WI-MN (MSA)",4149,2002,0.118245554,North East
"Lafayette, LA (MSA)",13615,2002,0.329166868,North East
"Lafayette-West Lafayette, IN (MSA)",5957,2002,0.170555731,North East
"Lake Charles, LA (MSA)",7232,2002,0.141665034,North East
"Lake Havasu City-Kingman, AZ (MSA)",2621,2002,0.149361751,North East
"Lakeland-Winter Haven, FL (MSA)",11851,2002,0.456281523,North East
"Lancaster, PA (MSA)",15465,2002,0.441794029,North East
"Lansing-East Lansing, MI (MSA)",15922,2002,0.423288582,North East
"Laredo, TX (MSA)",4033,2002,0.178775655,North East
"Las Cruces, NM (MSA)",3344,2002,0.165577342,North East
"Las Vegas-Henderson-Paradise, NV (MSA)",59300,2002,1.391953429,North East
"Lawrence, KS (MSA)",2767,2002,0.093955857,North East
"Lawton, OK (MSA)",2996,2002,0.106030578,North East
"Lebanon, PA (MSA)",2614,2002,0.110407163,North East
"Lewiston, ID-WA (MSA)",1484,2002,0.052242484,North East
"Lewiston-Auburn, ME (MSA)",3015,2002,0.096464566,North East
"Lexington-Fayette, KY (MSA)",18062,2002,0.396270294,North East
"Lima, OH (MSA)",3750,2002,0.09954607,North East
"Lincoln, NE (MSA)",10364,2002,0.253379948,North East
"Little Rock-North Little Rock-Conway, AR (MSA)",23512,2002,0.575879299,North East
"Logan, UT-ID (MSA)",2110,2002,0.099824952,North East
"Longview, TX (MSA)",5496,2002,0.166777933,North East
"Longview, WA (MSA)",2306,2002,0.08678308,North East
"Los Angeles-Long Beach-Anaheim, CA (MSA)",545795,2002,11.65008858,North East
"Louisville/Jefferson County, KY-IN (MSA)",44161,2002,1.065172821,North East
"Lubbock, TX (MSA)",7028,2002,0.241188785,North East
"Lynchburg, VA (MSA)",6319,2002,0.21459621,North East
"Macon, GA (MSA)",7236,2002,0.207531477,North East
"Madera, CA (MSA)",2363,2002,0.117784867,North East
"Madison, WI (MSA)",25281,2002,0.510345802,North East
"Manchester-Nashua, NH (MSA)",16203,2002,0.372859904,North East
"Manhattan, KS (MSA)",1839,2002,0.073495324,North East
"Mankato-North Mankato, MN (MSA)",2731,2002,0.081987391,North East
"Mansfield, OH (MSA)",3633,2002,0.124447642,North East
"McAllen-Edinburg-Mission, TX (MSA)",8586,2002,0.549715091,North East
"Medford, OR (MSA)",4937,2002,0.169539835,North East
"Memphis, TN-MS-AR (MSA)",51071,2002,1.146529274,North East
"Merced, CA (MSA)",4256,2002,0.207579379,North East
"Miami-Fort Lauderdale-West Palm Beach, FL (MSA)",190635,2002,4.804914934,North East
"Michigan City-La Porte, IN (MSA)",2816,2002,0.099840454,North East
"Midland, MI (MSA)",2967,2002,0.075789312,North East
"Midland, TX (MSA)",4843,2002,0.071632475,North East
"Milwaukee-Waukesha-West Allis, WI (MSA)",65048,2002,1.413933268,North East
"Minneapolis-St. Paul-Bloomington, MN-WI (MSA)",150533,2002,2.883332056,North East
"Missoula, MT (MSA)",3344,2002,0.090692124,North East
"Mobile, AL (MSA)",10839,2002,0.359383289,North East
"Modesto, CA (MSA)",11618,2002,0.441296008,North East
"Monroe, LA (MSA)",4907,2002,0.158065971,North East
"Monroe, MI (MSA)",3636,2002,0.140799257,North East
"Montgomery, AL (MSA)",11255,2002,0.319907907,North East
"Morgantown, WV (MSA)",3416,2002,0.10165154,North East
"Morristown, TN (MSA)",2724,2002,0.098820969,North East
"Mount Vernon-Anacortes, WA (MSA)",3784,2002,0.085179182,North East
"Muncie, IN (MSA)",3154,2002,0.112610683,North East
"Muskegon, MI (MSA)",4160,2002,0.157046321,North East
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",9606,2002,0.26234433,North East
"Napa, CA (MSA)",5510,2002,0.119266651,North East
"Naples-Immokalee-Marco Island, FL (MSA)",9873,2002,0.250469329,North East
"Nashville-Davidson--Murfreesboro--Franklin, TN (MSA)",59301,2002,1.341469484,North East
"New Bern, NC (MSA)",3131,2002,0.103333333,North East
"New Haven-Milford, CT (MSA)",30782,2002,0.771420695,North East
"New Orleans-Metairie, LA (MSA)",51474,2002,1.064348042,North East
"New York-Newark-Jersey City, NY-NJ-PA (MSA)",942660,2002,17.7238371,North East
"Niles-Benton Harbor, MI (MSA)",4722,2002,0.150737407,North East
"North Port-Sarasota-Bradenton, FL (MSA)",18055,2002,0.568858502,North East
"Norwich-New London, CT (MSA)",10151,2002,0.239721337,North East
"Ocala, FL (MSA)",4971,2002,0.249310397,North East
"Ocean City, NJ (MSA)",3135,2002,0.092428799,North East
"Odessa, TX (MSA)",3043,2002,0.099806488,North East
"Ogden-Clearfield, UT (MSA)",13008,2002,0.456517162,North East
"Oklahoma City, OK (MSA)",37870,2002,0.961728928,North East
"Olympia-Tumwater, WA (MSA)",6122,2002,0.195591054,North East
"Omaha-Council Bluffs, NE-IA (MSA)",33417,2002,0.719449707,North East
"Orlando-Kissimmee-Sanford, FL (MSA)",69772,2002,1.626462772,North East
"Oshkosh-Neenah, WI (MSA)",6381,2002,0.151964754,North East
"Owensboro, KY (MSA)",3321,2002,0.100700446,North East
"Oxnard-Thousand Oaks-Ventura, CA (MSA)",25343,2002,0.722249138,North East
"Palm Bay-Melbourne-Titusville, FL (MSA)",12744,2002,0.467052701,North East
"Panama City, FL (MSA)",4571,2002,0.151618681,North East
"Parkersburg-Vienna, WV (MSA)",2587,2002,0.085359818,North East
"Pensacola-Ferry Pass-Brent, FL (MSA)",10041,2002,0.381091544,North East
"Peoria, IL (MSA)",11626,2002,0.338033902,North East
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",253118,2002,5.281654286,North East
"Phoenix-Mesa-Scottsdale, AZ (MSA)",134084,2002,3.249260893,North East
"Pine Bluff, AR (MSA)",2474,2002,0.097628349,North East
"Pittsburgh, PA (MSA)",87882,2002,2.176536147,North East
"Pittsfield, MA (MSA)",4585,2002,0.122384155,North East
"Pocatello, ID (MSA)",1713,2002,0.072501799,North East
"Portland-South Portland, ME (MSA)",19278,2002,0.458203599,North East
"Portland-Vancouver-Hillsboro, OR-WA (MSA)",80610,2002,1.934856704,North East
"Port St. Lucie, FL (MSA)",7309,2002,0.308409638,North East
"Prescott, AZ (MSA)",3059,2002,0.157283151,North East
"Providence-Warwick, RI-MA (MSA)",51830,2002,1.482466678,North East
"Provo-Orem, UT (MSA)",9056,2002,0.372966517,North East
"Pueblo, CO (MSA)",3200,2002,0.130155373,North East
"Punta Gorda, FL (MSA)",2469,2002,0.135517866,North East
"Racine, WI (MSA)",5705,2002,0.177942048,North East
"Raleigh, NC (MSA)",36418,2002,0.799868219,North East
"Rapid City, SD (MSA)",3983,2002,0.112197183,North East
"Reading, PA (MSA)",11331,2002,0.348710531,North East
"Redding, CA (MSA)",4354,2002,0.153585664,North East
"Reno, NV (MSA)",14977,2002,0.33507092,North East
"Richmond, VA (MSA)",47584,2002,0.996398358,North East
"Riverside-San Bernardino-Ontario, CA (MSA)",80453,2002,3.178201786,North East
"Roanoke, VA (MSA)",10109,2002,0.267937131,North East
"Rochester, MN (MSA)",6971,2002,0.183466681,North East
"Rochester, NY (MSA)",36851,2002,0.997914861,North East
"Rockford, IL (MSA)",10146,2002,0.306155703,North East
"Rocky Mount, NC (MSA)",4983,2002,0.136151261,North East
"Rome, GA (MSA)",2750,2002,0.086843934,North East
"Sacramento--Roseville--Arden-Arcade, CA (MSA)",69456,2002,1.764185928,North East
"Saginaw, MI (MSA)",6540,2002,0.199135254,North East
"St. Cloud, MN (MSA)",5605,2002,0.157780655,North East
"St. George, UT (MSA)",2091,2002,0.090582221,North East
"St. Joseph, MO-KS (MSA)",3146,2002,0.115048455,North East
"St. Louis, MO-IL (MSA)",103995,2002,2.4727156,North East
"Salem, OR (MSA)",9386,2002,0.327334868,North East
"Salinas, CA (MSA)",14201,2002,0.369116003,North East
"Salisbury, MD-DE (MSA)",8776,2002,0.298940627,North East
"Salt Lake City, UT (MSA)",42609,2002,0.88361917,North East
"San Angelo, TX (MSA)",2758,2002,0.092472758,North East
"San Antonio-New Braunfels, TX (MSA)",53303,2002,1.598722294,North East
"San Diego-Carlsbad, CA (MSA)",123271,2002,2.675848745,North East
"San Francisco-Oakland-Hayward, CA (MSA)",239532,2002,3.793244335,North East
"San Jose-Sunnyvale-Santa Clara, CA (MSA)",110499,2002,1.732855552,North East
"San Luis Obispo-Paso Robles-Arroyo Grande, CA (MSA)",7871,2002,0.227203187,North East
"Santa Cruz-Watsonville, CA (MSA)",8792,2002,0.234153617,North East
"Santa Fe, NM (MSA)",5551,2002,0.118091307,North East
"Santa Maria-Santa Barbara, CA (MSA)",14489,2002,0.368461206,North East
"Santa Rosa, CA (MSA)",16847,2002,0.432906774,North East
"Savannah, GA (MSA)",9328,2002,0.274530579,North East
"Scranton--Wilkes-Barre--Hazleton, PA (MSA)",15142,2002,0.514648902,North East
"Seattle-Tacoma-Bellevue, WA (MSA)",161236,2002,2.903060857,North East
"Sebastian-Vero Beach, FL (MSA)",2860,2002,0.107603747,North East
"Sebring, FL (MSA)",1333,2002,0.081919862,North East
"Sheboygan, WI (MSA)",4216,2002,0.105244764,North East
"Sherman-Denison, TX (MSA)",2486,2002,0.106869573,North East
"Shreveport-Bossier City, LA (MSA)",13471,2002,0.318764789,North East
"Sierra Vista-Douglas, AZ (MSA)",2482,2002,0.105860275,North East
"Sioux City, IA-NE-SD (MSA)",5790,2002,0.156287959,North East
"Sioux Falls, SD (MSA)",11409,2002,0.182839469,North East
"South Bend-Mishawaka, IN-MI (MSA)",9617,2002,0.294512158,North East
"Spartanburg, SC (MSA)",9055,2002,0.274902092,North East
"Spokane-Spokane Valley, WA (MSA)",13601,2002,0.437485927,North East
"Springfield, IL (MSA)",7470,2002,0.184071756,North East
"Springfield, MA (MSA)",16584,2002,0.559118034,North East
"Springfield, MO (MSA)",10668,2002,0.353093039,North East
"Springfield, OH (MSA)",3305,2002,0.134595805,North East
"State College, PA (MSA)",4101,2002,0.128570085,North East
"Staunton-Waynesboro, VA (MSA)",3388,2002,0.103050765,North East
"Stockton-Lodi, CA (MSA)",14778,2002,0.554896365,North East
"Sumter, SC (MSA)",2449,2002,0.09584377,North East
"Syracuse, NY (MSA)",20772,2002,0.603153402,North East
"Tallahassee, FL (MSA)",9974,2002,0.296995504,North East
"Tampa-St. Petersburg-Clearwater, FL (MSA)",82972,2002,2.297565973,North East
"Terre Haute, IN (MSA)",4261,2002,0.157325358,North East
"Texarkana, TX-AR (MSA)",3470,2002,0.131260402,North East
"The Villages, FL (MSA)",676,2002,0.052882735,North East
"Toledo, OH (MSA)",22164,2002,0.574360569,North East
"Topeka, KS (MSA)",7313,2002,0.206185858,North East
"Trenton, NJ (MSA)",17707,2002,0.325149657,North East
"Tucson, AZ (MSA)",22801,2002,0.804949516,North East
"Tulsa, OK (MSA)",31133,2002,0.753843919,North East
"Tuscaloosa, AL (MSA)",5582,2002,0.183310893,North East
"Tyler, TX (MSA)",5615,2002,0.153801906,North East
"Urban Honolulu, HI (MSA)",33717,2002,0.800365561,North East
"Utica-Rome, NY (MSA)",6835,2002,0.271726167,North East
"Valdosta, GA (MSA)",3025,2002,0.109816307,North East
"Vallejo-Fairfield, CA (MSA)",9585,2002,0.355566272,North East
"Victoria, TX (MSA)",2408,2002,0.077765219,North East
